freq_Hz,amplitude_dB
10000.0,-37.184601054739694
20000.0,-48.56420345562396
30000.0,-59.251403038949874
40000.0,-30.343183337787163
50000.0,-66.77080798637017
60000.0,-56.840421907730345
70000.0,-58.26703880382424
80000.0,-45.300714587222124
90000.0,-35.78374483998905
100000.0,-44.751942123138335
110000.0,-43.98748177352557
120000.0,-51.16361521647567
130000.0,-24.186068308797203
140000.0,-36.21667801052107
150000.0,-34.182722016913104
160000.0,-36.85922058212361
170000.0,-19.305012013457763
180000.0,-28.812231655023915
190000.0,-20.55526356865174
200000.0,-25.446949715119317
210000.0,-24.31533795430856
220000.0,-11.635427716198892
230000.0,-22.81782921516714
240000.0,-13.035843370451275
250000.0,-12.18910593486427
260000.0,-15.646489679118801
270000.0,-18.33403435971358
280000.0,-10.847593264123844
290000.0,-15.989351489109437
300000.0,-10.64061188846841
310000.0,-11.847403693751556
320000.0,-13.813690161033815
330000.0,-12.39074018509668
340000.0,-9.795519645329378
350000.0,-14.67975653056579
360000.0,-13.452597105540248
370000.0,-12.590894756610016
380000.0,-7.55974056425481
390000.0,-17.76343621448914
400000.0,-15.908073328828308
410000.0,-15.426453281903893
420000.0,-9.717842042483426
430000.0,-15.117034404557081
440000.0,-9.99079275313676
450000.0,-4.836195463686876
460000.0,-4.187509439319184
470000.0,-4.963839501504866
480000.0,-1.4315423200062618
490000.0,-10.724619080460219
500000.0,-8.114413883533695
510000.0,-1.8582920356354107
520000.0,-12.01070347554049
530000.0,-5.3918913736662395
540000.0,-8.899732746396602
550000.0,-8.010880551137692
560000.0,-6.931576740221742
570000.0,-7.919236479218139
580000.0,-7.783709752198381
590000.0,-7.347052347847242
600000.0,-0.7168862246314909
610000.0,-6.022437440153065
620000.0,-7.285766283665629
630000.0,-7.388515626291181
640000.0,-0.599582204741866
650000.0,-5.000929446166458
660000.0,-1.8869701355694022
670000.0,-9.144578273402384
680000.0,-7.282134357704956
690000.0,-7.133354811304505
700000.0,-3.8618382332422416
710000.0,-3.194052296204329
720000.0,-7.175596305723932
730000.0,0.1012591121214168
740000.0,-1.2531189781971004
750000.0,1.3335081458729183
760000.0,-1.9198803235953803
770000.0,-6.17473085281803
780000.0,-3.6939085880370888
790000.0,-0.7291025349627756
800000.0,0.38975766111655075
810000.0,-2.369568865190358
820000.0,-1.1641878886273773
830000.0,-3.4142466845443495
840000.0,-3.7974060932459883
850000.0,-2.361684252009272
860000.0,-3.1229565480110946
870000.0,-2.3076598361918044
880000.0,-1.3395681629513732
890000.0,-1.3021275584650478
900000.0,-1.7311315959603244
910000.0,-1.2338255172245616
920000.0,-0.0005614023265652079
930000.0,-1.8514876663653945
940000.0,-1.7629514902218706
950000.0,-0.6751741454927354
960000.0,-0.6966812160963918
970000.0,-0.48797824857255706
980000.0,-0.09528337958102134
990000.0,0.03456985980127453
1000000.0,-0.4357483610098388
2000000.0,-0.23648035407823492
3000000.0,-0.1607153968762443
4000000.0,-0.09253425162924003
5000000.0,0.2492628421168706
6000000.0,0.2681170620938518
7000000.0,-0.03834044269231738
8000000.0,0.1393028175443571
9000000.0,0.058690234289326224
10000000.0,0.26378833661082435
20000000.0,0.3532668028601198
30000000.0,0.1663473414127124
40000000.0,0.2579241024161413
50000000.0,0.402769643519079
100000000.0,0.1389471216608615
150000000.0,-0.22791228386662402
200000000.0,0.14596398328632226
250000000.0,0.046213083066069575
300000000.0,0.02841635779083892
350000000.0,0.1908528228029402
400000000.0,0.010032884897160185
450000000.0,0.15737112063545478
500000000.0,-0.014393861599914154
550000000.0,0.1758638131723687
600000000.0,0.05739851770111036
650000000.0,0.19511708271991185
700000000.0,0.14665811759656283
750000000.0,0.20565428808679895
800000000.0,0.026867974862368416
850000000.0,0.16394923539698353
900000000.0,0.1364840148201601
950000000.0,0.3646218610735924
1000000000.0,0.3060989356898461
1050000000.0,0.40037671092495114
1100000000.0,0.378796440677495
1150000000.0,0.3693272836735998
1200000000.0,0.4878309217610928
1250000000.0,0.6089636291887532
1300000000.0,0.5956363200784661
1350000000.0,0.6444503029304939
1400000000.0,0.6521017270565527
1450000000.0,0.48587588005541227
1500000000.0,0.39304687870302163
1550000000.0,0.4392192417312883
1600000000.0,0.16582805502301512
1650000000.0,0.21119433679598953
1700000000.0,0.15426547817686634
1750000000.0,0.2739234617830217
1800000000.0,0.12873910259889446
1850000000.0,0.2157771394700412
1900000000.0,0.12315897824167402
