freq_Hz,amplitude_dB
10000000.0,-9.9
20000000.0,-9.9
30000000.0,-9.9
40000000.0,-9.91
50000000.0,-9.96
60000000.0,-9.96
70000000.0,-9.95
80000000.0,-9.97
90000000.0,-9.97
100000000.0,-9.97
110000000.0,-9.96
120000000.0,-9.97
130000000.0,-9.95
140000000.0,-9.96
150000000.0,-9.96
160000000.0,-9.94
170000000.0,-9.94
180000000.0,-9.97
190000000.0,-9.97
200000000.0,-9.96
210000000.0,-9.99
220000000.0,-9.97
230000000.0,-9.94
240000000.0,-9.94
250000000.0,-9.95
260000000.0,-9.95
270000000.0,-9.94
280000000.0,-9.95
290000000.0,-9.95
300000000.0,-9.95
310000000.0,-9.95
320000000.0,-9.95
330000000.0,-9.94
340000000.0,-9.94
350000000.0,-9.95
360000000.0,-9.94
370000000.0,-9.95
380000000.0,-9.96
390000000.0,-9.96
400000000.0,-9.95
410000000.0,-9.93
420000000.0,-9.94
430000000.0,-9.95
440000000.0,-9.94
450000000.0,-9.96
460000000.0,-9.96
470000000.0,-9.95
480000000.0,-9.94
490000000.0,-9.94
500000000.0,-9.95
510000000.0,-9.93
520000000.0,-9.94
530000000.0,-9.96
540000000.0,-9.96
550000000.0,-9.95
560000000.0,-9.95
570000000.0,-9.95
580000000.0,-9.94
590000000.0,-9.92
600000000.0,-9.94
610000000.0,-9.94
620000000.0,-9.94
630000000.0,-9.94
640000000.0,-9.95
650000000.0,-9.94
660000000.0,-9.95
670000000.0,-9.95
680000000.0,-9.94
690000000.0,-9.94
700000000.0,-9.94
710000000.0,-9.94
720000000.0,-9.94
730000000.0,-9.93
740000000.0,-9.95
750000000.0,-9.93
760000000.0,-9.91
770000000.0,-9.93
780000000.0,-9.95
790000000.0,-9.95
800000000.0,-9.92
810000000.0,-9.95
820000000.0,-9.93
830000000.0,-9.92
840000000.0,-9.92
850000000.0,-9.92
860000000.0,-9.93
870000000.0,-9.92
880000000.0,-9.92
890000000.0,-9.92
900000000.0,-9.91
910000000.0,-9.88
920000000.0,-9.92
930000000.0,-9.94
940000000.0,-9.91
950000000.0,-9.91
960000000.0,-9.96
970000000.0,-9.94
980000000.0,-9.89
990000000.0,-9.89
1000000000.0,-9.92
1010000000.0,-9.91
1020000000.0,-9.91
1030000000.0,-9.91
1040000000.0,-9.91
1050000000.0,-9.91
1060000000.0,-9.95
1070000000.0,-9.94
1080000000.0,-9.89
1090000000.0,-9.86
1100000000.0,-9.92
1110000000.0,-9.96
1120000000.0,-9.96
1130000000.0,-9.92
1140000000.0,-9.92
1150000000.0,-9.92
1160000000.0,-9.93
1170000000.0,-9.92
1180000000.0,-9.93
1190000000.0,-9.95
1200000000.0,-9.93
1210000000.0,-9.93
1220000000.0,-9.92
1230000000.0,-9.94
1240000000.0,-9.94
1250000000.0,-9.93
1260000000.0,-9.9
1270000000.0,-9.92
1280000000.0,-9.95
1290000000.0,-9.96
1300000000.0,-9.93
1310000000.0,-9.91
1320000000.0,-9.92
1330000000.0,-9.93
1340000000.0,-9.93
1350000000.0,-9.93
1360000000.0,-9.95
1370000000.0,-9.96
1380000000.0,-9.96
1390000000.0,-9.95
1400000000.0,-9.93
1410000000.0,-9.95
1420000000.0,-9.95
1430000000.0,-9.92
1440000000.0,-9.91
1450000000.0,-9.93
1460000000.0,-9.93
1470000000.0,-9.94
1480000000.0,-9.94
1490000000.0,-9.94
1500000000.0,-9.94
1510000000.0,-9.95
1520000000.0,-9.95
1530000000.0,-9.94
1540000000.0,-9.94
1550000000.0,-9.94
1560000000.0,-9.95
1570000000.0,-9.95
1580000000.0,-9.96
1590000000.0,-9.97
1600000000.0,-9.94
1610000000.0,-9.93
1620000000.0,-9.93
1630000000.0,-9.94
1640000000.0,-9.95
1650000000.0,-9.94
1660000000.0,-9.95
1670000000.0,-9.95
1680000000.0,-9.96
1690000000.0,-9.96
1700000000.0,-9.95
1710000000.0,-9.94
1720000000.0,-9.97
1730000000.0,-10.0
1740000000.0,-10.01
1750000000.0,-9.97
1760000000.0,-9.94
1770000000.0,-9.95
1780000000.0,-9.97
1790000000.0,-9.97
1800000000.0,-9.96
1810000000.0,-9.98
1820000000.0,-9.99
1830000000.0,-9.98
1840000000.0,-9.96
1850000000.0,-9.96
1860000000.0,-9.97
1870000000.0,-9.97
1880000000.0,-9.95
1890000000.0,-9.93
1900000000.0,-9.96
1910000000.0,-9.97
1920000000.0,-9.98
1930000000.0,-9.97
1940000000.0,-9.97
1950000000.0,-9.96
1960000000.0,-9.98
1970000000.0,-9.95
1980000000.0,-9.92
1990000000.0,-9.93
2000000000.0,-9.95
2010000000.0,-9.98
2020000000.0,-9.98
2030000000.0,-9.97
2040000000.0,-9.98
2050000000.0,-9.95
2060000000.0,-9.93
2070000000.0,-9.94
2080000000.0,-9.96
2090000000.0,-9.97
2100000000.0,-9.95
2110000000.0,-9.94
2120000000.0,-9.94
2130000000.0,-9.96
2140000000.0,-9.97
2150000000.0,-9.96
2160000000.0,-9.97
2170000000.0,-9.96
2180000000.0,-9.97
2190000000.0,-9.97
2200000000.0,-9.96
2210000000.0,-9.94
2220000000.0,-9.95
2230000000.0,-9.96
2240000000.0,-9.96
2250000000.0,-9.95
2260000000.0,-9.93
2270000000.0,-9.95
2280000000.0,-9.95
2290000000.0,-9.95
2300000000.0,-9.95
2310000000.0,-9.95
2320000000.0,-9.96
2330000000.0,-9.95
2340000000.0,-9.94
2350000000.0,-9.94
2360000000.0,-9.97
2370000000.0,-9.95
2380000000.0,-9.92
2390000000.0,-9.92
2400000000.0,-9.94
2410000000.0,-9.95
2420000000.0,-9.94
2430000000.0,-9.94
2440000000.0,-9.93
2450000000.0,-9.93
2460000000.0,-9.95
2470000000.0,-9.94
2480000000.0,-9.91
2490000000.0,-9.91
2500000000.0,-9.92
2510000000.0,-9.9
2520000000.0,-9.91
2530000000.0,-9.95
2540000000.0,-9.96
2550000000.0,-9.93
2560000000.0,-9.92
2570000000.0,-9.92
2580000000.0,-9.92
2590000000.0,-9.92
2600000000.0,-9.92
2610000000.0,-9.94
2620000000.0,-9.94
2630000000.0,-9.93
2640000000.0,-9.93
2650000000.0,-9.93
2660000000.0,-9.89
2670000000.0,-9.91
2680000000.0,-9.96
2690000000.0,-9.96
2700000000.0,-9.93
2710000000.0,-9.93
2720000000.0,-9.93
2730000000.0,-9.92
2740000000.0,-9.92
2750000000.0,-9.93
2760000000.0,-9.94
2770000000.0,-9.94
2780000000.0,-9.94
2790000000.0,-9.95
2800000000.0,-9.93
2810000000.0,-9.93
2820000000.0,-9.92
2830000000.0,-9.92
2840000000.0,-9.92
2850000000.0,-9.93
2860000000.0,-9.94
2870000000.0,-9.94
2880000000.0,-9.93
2890000000.0,-9.94
2900000000.0,-9.94
2910000000.0,-9.93
2920000000.0,-9.94
2930000000.0,-9.97
2940000000.0,-9.98
2950000000.0,-9.94
2960000000.0,-9.94
2970000000.0,-9.94
2980000000.0,-9.93
2990000000.0,-9.94
3000000000.0,-9.95
3010000000.0,-9.94
3020000000.0,-9.95
3030000000.0,-9.95
3040000000.0,-9.94
3050000000.0,-9.94
3060000000.0,-9.93
3070000000.0,-9.95
3080000000.0,-9.95
3090000000.0,-9.96
3100000000.0,-9.94
3110000000.0,-9.96
3120000000.0,-9.96
3130000000.0,-9.95
3140000000.0,-9.95
3150000000.0,-9.95
3160000000.0,-9.95
3170000000.0,-9.95
3180000000.0,-9.95
3190000000.0,-9.95
3200000000.0,-9.95
3210000000.0,-9.95
3220000000.0,-9.95
3230000000.0,-9.95
3240000000.0,-9.95
3250000000.0,-9.96
3260000000.0,-9.98
3270000000.0,-9.92
3280000000.0,-9.9
3290000000.0,-9.88
3300000000.0,-9.9
3310000000.0,-9.89
3320000000.0,-9.92
3330000000.0,-9.9
3340000000.0,-9.87
3350000000.0,-9.9
3360000000.0,-9.89
3370000000.0,-9.91
3380000000.0,-9.9
3390000000.0,-9.89
3400000000.0,-9.91
3410000000.0,-9.92
3420000000.0,-9.92
3430000000.0,-9.89
3440000000.0,-9.88
3450000000.0,-9.9
3460000000.0,-9.86
3470000000.0,-9.88
3480000000.0,-9.92
3490000000.0,-9.92
3500000000.0,-9.89
3510000000.0,-9.89
3520000000.0,-9.88
3530000000.0,-9.9
3540000000.0,-9.9
3550000000.0,-9.9
3560000000.0,-9.91
3570000000.0,-9.91
3580000000.0,-9.9
3590000000.0,-9.9
3600000000.0,-9.9
3610000000.0,-9.87
3620000000.0,-9.89
3630000000.0,-9.93
3640000000.0,-9.96
3650000000.0,-9.91
3660000000.0,-9.9
3670000000.0,-9.9
3680000000.0,-9.9
3690000000.0,-9.9
3700000000.0,-9.92
3710000000.0,-9.96
3720000000.0,-9.95
3730000000.0,-9.93
3740000000.0,-9.93
3750000000.0,-9.92
3760000000.0,-9.88
3770000000.0,-9.9
3780000000.0,-9.93
3790000000.0,-9.93
3800000000.0,-9.92
3810000000.0,-9.96
3820000000.0,-9.93
3830000000.0,-9.88
3840000000.0,-9.88
3850000000.0,-9.9
3860000000.0,-9.91
3870000000.0,-9.9
3880000000.0,-9.92
3890000000.0,-9.92
3900000000.0,-9.9
3910000000.0,-9.9
3920000000.0,-9.91
3930000000.0,-9.91
3940000000.0,-9.89
3950000000.0,-9.89
3960000000.0,-9.88
3970000000.0,-9.88
3980000000.0,-9.89
3990000000.0,-9.89
4000000000.0,-9.89
4010000000.0,-9.91
4020000000.0,-9.9
4030000000.0,-9.89
4040000000.0,-9.89
4050000000.0,-9.89
4060000000.0,-9.93
4070000000.0,-9.92
4080000000.0,-9.91
4090000000.0,-9.91
4100000000.0,-9.9
4110000000.0,-9.87
4120000000.0,-9.89
4130000000.0,-9.92
4140000000.0,-9.93
4150000000.0,-9.91
4160000000.0,-9.92
4170000000.0,-9.93
4180000000.0,-9.92
4190000000.0,-9.91
4200000000.0,-9.92
4210000000.0,-9.93
4220000000.0,-9.93
4230000000.0,-9.95
4240000000.0,-9.95
4250000000.0,-9.92
4260000000.0,-9.89
4270000000.0,-9.92
4280000000.0,-9.93
4290000000.0,-9.9
4300000000.0,-9.91
4310000000.0,-9.91
4320000000.0,-9.9
4330000000.0,-9.86
4340000000.0,-9.87
4350000000.0,-9.9
4360000000.0,-9.89
4370000000.0,-9.88
4380000000.0,-9.87
4390000000.0,-9.87
4400000000.0,-9.88
4410000000.0,-9.89
4420000000.0,-9.88
4430000000.0,-9.85
4440000000.0,-9.83
4450000000.0,-9.87
4460000000.0,-9.86
4470000000.0,-9.87
4480000000.0,-9.89
4490000000.0,-9.89
4500000000.0,-9.87
4510000000.0,-9.87
4520000000.0,-9.88
4530000000.0,-9.89
4540000000.0,-9.9
4550000000.0,-9.87
4560000000.0,-9.86
4570000000.0,-9.87
4580000000.0,-9.89
4590000000.0,-9.89
4600000000.0,-9.88
4610000000.0,-9.87
4620000000.0,-9.88
4630000000.0,-9.89
4640000000.0,-9.89
4650000000.0,-9.89
4660000000.0,-9.91
4670000000.0,-9.92
4680000000.0,-9.92
4690000000.0,-9.92
4700000000.0,-9.91
4710000000.0,-9.95
4720000000.0,-9.95
4730000000.0,-9.92
4740000000.0,-9.91
4750000000.0,-9.93
4760000000.0,-9.94
4770000000.0,-9.94
4780000000.0,-9.93
4790000000.0,-9.92
4800000000.0,-9.92
4810000000.0,-9.93
4820000000.0,-9.93
4830000000.0,-9.93
4840000000.0,-9.94
4850000000.0,-9.93
4860000000.0,-9.95
4870000000.0,-9.92
4880000000.0,-9.92
4890000000.0,-9.92
4900000000.0,-9.92
4910000000.0,-9.94
4920000000.0,-9.93
4930000000.0,-9.92
4940000000.0,-9.91
4950000000.0,-9.93
4960000000.0,-9.93
4970000000.0,-9.93
4980000000.0,-9.93
4990000000.0,-9.92
5000000000.0,-9.92
5010000000.0,-9.9
5020000000.0,-9.92
5030000000.0,-9.96
5040000000.0,-9.95
5050000000.0,-9.92
5060000000.0,-9.88
5070000000.0,-9.89
5080000000.0,-9.91
5090000000.0,-9.92
5100000000.0,-9.91
5110000000.0,-9.91
5120000000.0,-9.9
5130000000.0,-9.89
5140000000.0,-9.89
5150000000.0,-9.91
5160000000.0,-9.93
5170000000.0,-9.94
5180000000.0,-9.92
5190000000.0,-9.9
5200000000.0,-9.9
5210000000.0,-9.94
5220000000.0,-9.91
5230000000.0,-9.89
5240000000.0,-9.89
5250000000.0,-9.9
5260000000.0,-9.87
5270000000.0,-9.93
5280000000.0,-9.95
5290000000.0,-9.96
5300000000.0,-9.95
5310000000.0,-9.96
5320000000.0,-9.95
5330000000.0,-9.92
5340000000.0,-9.91
5350000000.0,-9.95
5360000000.0,-9.98
5370000000.0,-9.97
5380000000.0,-9.95
5390000000.0,-9.95
5400000000.0,-9.95
5410000000.0,-9.94
5420000000.0,-9.94
5430000000.0,-9.95
5440000000.0,-9.95
5450000000.0,-9.95
5460000000.0,-9.95
