freq_Hz,amplitude_dB
10000000.0,-9.9
20000000.0,-9.9
30000000.0,-9.9
40000000.0,-9.9
50000000.0,-9.9
60000000.0,-9.934053772980898
70000000.0,-9.95432437116985
80000000.0,-9.95
90000000.0,-9.95567562883015
100000000.0,-9.96
110000000.0,-9.96
120000000.0,-9.95432437116985
130000000.0,-9.95567562883015
140000000.0,-9.948648742339701
150000000.0,-9.94
160000000.0,-9.945675628830148
170000000.0,-9.93297311350955
180000000.0,-9.92
190000000.0,-9.937026886490449
200000000.0,-9.95
210000000.0,-9.94432437116985
220000000.0,-9.957026886490448
230000000.0,-9.958648742339701
240000000.0,-9.93297311350955
250000000.0,-9.92
260000000.0,-9.931351257660298
270000000.0,-9.94
280000000.0,-9.93432437116985
290000000.0,-9.93
300000000.0,-9.935675628830149
310000000.0,-9.94
320000000.0,-9.93432437116985
330000000.0,-9.935675628830149
340000000.0,-9.93432437116985
350000000.0,-9.93
360000000.0,-9.935675628830149
370000000.0,-9.93432437116985
380000000.0,-9.935675628830149
390000000.0,-9.945675628830148
400000000.0,-9.95
410000000.0,-9.94432437116985
420000000.0,-9.928648742339702
430000000.0,-9.92
440000000.0,-9.931351257660298
450000000.0,-9.93432437116985
460000000.0,-9.935675628830149
470000000.0,-9.94
480000000.0,-9.93432437116985
490000000.0,-9.93
500000000.0,-9.93
510000000.0,-9.93
520000000.0,-9.918648742339702
530000000.0,-9.915675628830149
540000000.0,-9.937026886490449
550000000.0,-9.95
560000000.0,-9.94432437116985
570000000.0,-9.93432437116985
580000000.0,-9.93
590000000.0,-9.92432437116985
600000000.0,-9.914324371169851
610000000.0,-9.915675628830149
620000000.0,-9.925675628830149
630000000.0,-9.92432437116985
640000000.0,-9.92
650000000.0,-9.931351257660298
660000000.0,-9.928648742339702
670000000.0,-9.925675628830149
680000000.0,-9.93
690000000.0,-9.92432437116985
700000000.0,-9.92
710000000.0,-9.92
720000000.0,-9.92
730000000.0,-9.92
740000000.0,-9.92
750000000.0,-9.925675628830149
760000000.0,-9.918648742339702
770000000.0,-9.904324371169851
780000000.0,-9.90567562883015
790000000.0,-9.921351257660298
800000000.0,-9.93
810000000.0,-9.912973113509551
820000000.0,-9.917026886490449
830000000.0,-9.92432437116985
840000000.0,-9.908648742339702
850000000.0,-9.9
860000000.0,-9.9
870000000.0,-9.90567562883015
880000000.0,-9.904324371169851
890000000.0,-9.9
900000000.0,-9.9
910000000.0,-9.9
920000000.0,-9.877297484679403
930000000.0,-9.882702515320597
940000000.0,-9.911351257660298
950000000.0,-9.902973113509551
960000000.0,-9.89
970000000.0,-9.918378144150747
980000000.0,-9.928648742339702
990000000.0,-9.891621855849252
1000000000.0,-9.86432437116985
1010000000.0,-9.882702515320597
1020000000.0,-9.894324371169851
1030000000.0,-9.89
1040000000.0,-9.89
1050000000.0,-9.89
1060000000.0,-9.89
1070000000.0,-9.912702515320598
1080000000.0,-9.92432437116985
1090000000.0,-9.885946227019103
1100000000.0,-9.848648742339702
1110000000.0,-9.874053772980897
1120000000.0,-9.922702515320598
1130000000.0,-9.93432437116985
1140000000.0,-9.912973113509551
1150000000.0,-9.9
1160000000.0,-9.9
1170000000.0,-9.90567562883015
1180000000.0,-9.904324371169851
1190000000.0,-9.90567562883015
1200000000.0,-9.921351257660298
1210000000.0,-9.918648742339702
1220000000.0,-9.91
1230000000.0,-9.904324371169851
1240000000.0,-9.911351257660298
1250000000.0,-9.92
1260000000.0,-9.908648742339702
1270000000.0,-9.882973113509552
1280000000.0,-9.881351257660299
1290000000.0,-9.912702515320598
1300000000.0,-9.93
1310000000.0,-9.918648742339702
1320000000.0,-9.898648742339702
1330000000.0,-9.89
1340000000.0,-9.901351257660298
1350000000.0,-9.904324371169851
1360000000.0,-9.9
1370000000.0,-9.911351257660298
1380000000.0,-9.925675628830149
1390000000.0,-9.93
1400000000.0,-9.92432437116985
1410000000.0,-9.914324371169851
1420000000.0,-9.915675628830149
1430000000.0,-9.92
1440000000.0,-9.908648742339702
1450000000.0,-9.888648742339702
1460000000.0,-9.891351257660299
1470000000.0,-9.90567562883015
1480000000.0,-9.91
1490000000.0,-9.91
1500000000.0,-9.91
1510000000.0,-9.91
1520000000.0,-9.921351257660298
1530000000.0,-9.92432437116985
1540000000.0,-9.914324371169851
1550000000.0,-9.91
1560000000.0,-9.91
1570000000.0,-9.921351257660298
1580000000.0,-9.92432437116985
1590000000.0,-9.925675628830149
1600000000.0,-9.941351257660298
1610000000.0,-9.927297484679402
1620000000.0,-9.904324371169851
1630000000.0,-9.9
1640000000.0,-9.911351257660298
1650000000.0,-9.925675628830149
1660000000.0,-9.92432437116985
1670000000.0,-9.92
1680000000.0,-9.925675628830149
1690000000.0,-9.935675628830149
1700000000.0,-9.94
1710000000.0,-9.928648742339702
1720000000.0,-9.914324371169851
1730000000.0,-9.921351257660298
1740000000.0,-9.947026886490448
1750000000.0,-9.971351257660299
1760000000.0,-9.951621855849252
1770000000.0,-9.918648742339702
1780000000.0,-9.91
1790000000.0,-9.927026886490449
1800000000.0,-9.94
1810000000.0,-9.93432437116985
1820000000.0,-9.935675628830149
1830000000.0,-9.957026886490448
1840000000.0,-9.964324371169852
1850000000.0,-9.948648742339701
1860000000.0,-9.94
1870000000.0,-9.945675628830148
1880000000.0,-9.95
1890000000.0,-9.93297311350955
1900000000.0,-9.914324371169851
1910000000.0,-9.927026886490449
1920000000.0,-9.945675628830148
1930000000.0,-9.95567562883015
1940000000.0,-9.95432437116985
1950000000.0,-9.94432437116985
1960000000.0,-9.94
1970000000.0,-9.945675628830148
1980000000.0,-9.938648742339701
1990000000.0,-9.912973113509551
2000000000.0,-9.9
2010000000.0,-9.911351257660298
2020000000.0,-9.942702515320597
2030000000.0,-9.96
2040000000.0,-9.95432437116985
2050000000.0,-9.95567562883015
2060000000.0,-9.942973113509552
2070000000.0,-9.918648742339702
2080000000.0,-9.915675628830149
2090000000.0,-9.925675628830149
2100000000.0,-9.935675628830149
2110000000.0,-9.93432437116985
2120000000.0,-9.92432437116985
2130000000.0,-9.92
2140000000.0,-9.931351257660298
2150000000.0,-9.94
2160000000.0,-9.93432437116985
2170000000.0,-9.935675628830149
2180000000.0,-9.94
2190000000.0,-9.94
2200000000.0,-9.94
2210000000.0,-9.93432437116985
2220000000.0,-9.92432437116985
2230000000.0,-9.925675628830149
2240000000.0,-9.935675628830149
2250000000.0,-9.93432437116985
2260000000.0,-9.918648742339702
2270000000.0,-9.904324371169851
2280000000.0,-9.90567562883015
2290000000.0,-9.91
2300000000.0,-9.91
2310000000.0,-9.91
2320000000.0,-9.915675628830149
2330000000.0,-9.92
2340000000.0,-9.92
2350000000.0,-9.908648742339702
2360000000.0,-9.90567562883015
2370000000.0,-9.927026886490447
2380000000.0,-9.922973113509553
2390000000.0,-9.892973113509553
2400000000.0,-9.88567562883015
2410000000.0,-9.89567562883015
2420000000.0,-9.90567562883015
2430000000.0,-9.904324371169851
2440000000.0,-9.9
2450000000.0,-9.894324371169851
2460000000.0,-9.89
2470000000.0,-9.901351257660298
2480000000.0,-9.904324371169851
2490000000.0,-9.888648742339702
2500000000.0,-9.87432437116985
2510000000.0,-9.87567562883015
2520000000.0,-9.868648742339701
2530000000.0,-9.865675628830148
2540000000.0,-9.892702515320597
2550000000.0,-9.915675628830149
2560000000.0,-9.902973113509553
2570000000.0,-9.89
2580000000.0,-9.884324371169852
2590000000.0,-9.88
2600000000.0,-9.88
2610000000.0,-9.88
2620000000.0,-9.891351257660299
2630000000.0,-9.9
2640000000.0,-9.894324371169851
2650000000.0,-9.89
2660000000.0,-9.89
2670000000.0,-9.867297484679403
2680000000.0,-9.861351257660298
2690000000.0,-9.898378144150746
2700000000.0,-9.92
2710000000.0,-9.902973113509553
2720000000.0,-9.89
2730000000.0,-9.89
2740000000.0,-9.884324371169852
2750000000.0,-9.88
2760000000.0,-9.88567562883015
2770000000.0,-9.89567562883015
2780000000.0,-9.9
2790000000.0,-9.9
2800000000.0,-9.90567562883015
2810000000.0,-9.892973113509553
2820000000.0,-9.88567562883015
2830000000.0,-9.884324371169852
2840000000.0,-9.88
2850000000.0,-9.88
2860000000.0,-9.88567562883015
2870000000.0,-9.89567562883015
2880000000.0,-9.9
2890000000.0,-9.9
2900000000.0,-9.9
2910000000.0,-9.9
2920000000.0,-9.894324371169851
2930000000.0,-9.89567562883015
2940000000.0,-9.917026886490447
2950000000.0,-9.935675628830149
2960000000.0,-9.917297484679404
2970000000.0,-9.9
2980000000.0,-9.9
2990000000.0,-9.9
3000000000.0,-9.90567562883015
3010000000.0,-9.91
3020000000.0,-9.91
3030000000.0,-9.915675628830149
3040000000.0,-9.92
3050000000.0,-9.914324371169851
3060000000.0,-9.91
3070000000.0,-9.904324371169851
3080000000.0,-9.90567562883015
3090000000.0,-9.915675628830149
3100000000.0,-9.92
3110000000.0,-9.914324371169851
3120000000.0,-9.921351257660298
3130000000.0,-9.93
3140000000.0,-9.92432437116985
3150000000.0,-9.914324371169851
3160000000.0,-9.915675628830149
3170000000.0,-9.92
3180000000.0,-9.92
3190000000.0,-9.92
3200000000.0,-9.914324371169851
3210000000.0,-9.91
3220000000.0,-9.904324371169851
3230000000.0,-9.90567562883015
3240000000.0,-9.91
3250000000.0,-9.91
3260000000.0,-9.91
3270000000.0,-9.921351257660298
3280000000.0,-9.918648742339702
3290000000.0,-9.892973113509553
3300000000.0,-9.88
3310000000.0,-9.891351257660299
3320000000.0,-9.894324371169851
3330000000.0,-9.901351257660298
3340000000.0,-9.904324371169851
3350000000.0,-9.877297484679403
3360000000.0,-9.877026886490448
3370000000.0,-9.884324371169852
3380000000.0,-9.891351257660299
3390000000.0,-9.894324371169851
3400000000.0,-9.884324371169852
3410000000.0,-9.88567562883015
3420000000.0,-9.89567562883015
3430000000.0,-9.894324371169851
3440000000.0,-9.878648742339701
3450000000.0,-9.86432437116985
3460000000.0,-9.871351257660299
3470000000.0,-9.851621855849254
3480000000.0,-9.847026886490447
3490000000.0,-9.877026886490448
3500000000.0,-9.89567562883015
3510000000.0,-9.882973113509552
3520000000.0,-9.86432437116985
3530000000.0,-9.85432437116985
3540000000.0,-9.861351257660298
3550000000.0,-9.87
3560000000.0,-9.87
3570000000.0,-9.881351257660299
3580000000.0,-9.884324371169852
3590000000.0,-9.87432437116985
3600000000.0,-9.87
3610000000.0,-9.87
3620000000.0,-9.852973113509552
3630000000.0,-9.851351257660298
3640000000.0,-9.882702515320597
3650000000.0,-9.917026886490447
3660000000.0,-9.901621855849255
3670000000.0,-9.87432437116985
3680000000.0,-9.87
3690000000.0,-9.87
3700000000.0,-9.87
3710000000.0,-9.881351257660299
3720000000.0,-9.912702515320596
3730000000.0,-9.92432437116985
3740000000.0,-9.914324371169851
3750000000.0,-9.91
3760000000.0,-9.898648742339702
3770000000.0,-9.872973113509552
3780000000.0,-9.865675628830148
3790000000.0,-9.887026886490448
3800000000.0,-9.90567562883015
3810000000.0,-9.904324371169851
3820000000.0,-9.922702515320596
3830000000.0,-9.922973113509553
3840000000.0,-9.881621855849254
3850000000.0,-9.86
3860000000.0,-9.877026886490448
3870000000.0,-9.89
3880000000.0,-9.884324371169852
3890000000.0,-9.891351257660299
3900000000.0,-9.9
3910000000.0,-9.888648742339702
3920000000.0,-9.88
3930000000.0,-9.88567562883015
3940000000.0,-9.884324371169852
3950000000.0,-9.87432437116985
3960000000.0,-9.87
3970000000.0,-9.86432437116985
3980000000.0,-9.86
3990000000.0,-9.865675628830148
4000000000.0,-9.87
4010000000.0,-9.87
4020000000.0,-9.87567562883015
4030000000.0,-9.88
4040000000.0,-9.87432437116985
4050000000.0,-9.87
4060000000.0,-9.87
4070000000.0,-9.898378144150746
4080000000.0,-9.914324371169851
4090000000.0,-9.898648742339702
4100000000.0,-9.89
4110000000.0,-9.884324371169852
4120000000.0,-9.868648742339701
4130000000.0,-9.865675628830148
4140000000.0,-9.887026886490448
4150000000.0,-9.90567562883015
4160000000.0,-9.898648742339702
4170000000.0,-9.901351257660298
4180000000.0,-9.915675628830149
4190000000.0,-9.914324371169851
4200000000.0,-9.898648742339702
4210000000.0,-9.901351257660298
4220000000.0,-9.91
4230000000.0,-9.915675628830149
4240000000.0,-9.931351257660298
4250000000.0,-9.94
4260000000.0,-9.922973113509553
4270000000.0,-9.892973113509553
4280000000.0,-9.897026886490448
4290000000.0,-9.915675628830149
4300000000.0,-9.902973113509551
4310000000.0,-9.89
4320000000.0,-9.89
4330000000.0,-9.884324371169852
4340000000.0,-9.86297311350955
4350000000.0,-9.84432437116985
4360000000.0,-9.857026886490448
4370000000.0,-9.86432437116985
4380000000.0,-9.85432437116985
4390000000.0,-9.84432437116985
4400000000.0,-9.84
4410000000.0,-9.845675628830149
4420000000.0,-9.855675628830149
4430000000.0,-9.85432437116985
4440000000.0,-9.827297484679402
