freq_Hz,amplitude_dB
10000.0,-36.34242330540066
6705668.566856686,9.54270532451947
13401337.133713372,8.942415716698182
20097005.700570058,6.328836907198915
26792674.267426744,6.144553187759453
33488342.83428343,4.587072865503292
40184011.401140116,5.028252608792014
46879679.967996806,5.68091528588249
53575348.53485349,3.507565177669695
60271017.10171017,3.6383081477428734
66966685.66856686,3.9442970486354203
73662354.23542355,3.9536407261337785
80358022.80228023,3.45466183666803
87053691.36913691,3.286743852322398
93749359.93599361,2.801886010447582
100445028.5028503,3.8554746100312283
107140697.06970698,2.8745912976105683
113836365.63656366,2.2862103113473156
120532034.20342034,3.3110569540349797
127227702.77027704,2.463056544493341
133923371.33713372,2.433075623069622
140619039.90399042,2.833806790823468
147314708.4708471,3.028921432232956
154010377.03770378,1.8196146751551403
160706045.60456046,1.8093268119005388
167401714.17141715,1.1892914915990043
174097382.73827383,1.1812331693623392
180793051.3051305,2.551315695459156
187488719.87198722,2.44865850431236
194184388.4388439,1.5221502657848243
200880057.0057006,2.6063402861424616
207575725.57255727,2.713583091759607
214271394.13941395,2.633577177338444
220967062.70627064,2.0089214082554276
227662731.27312732,1.8978256663701125
234358399.839984,2.655312361961211
241054068.40684068,1.4407866477871
247749736.9736974,2.3901662831409265
254445405.54055408,1.8741442738100078
261141074.10741076,2.9329682478635313
267836742.67426744,2.1510599536397788
274532411.24112415,1.4639077192525083
281228079.80798084,1.6973224413771135
287923748.3748375,0.9438765792735785
294619416.9416942,1.9958195641798047
301315085.5085509,0.8671316375997502
308010754.07540756,1.7515814259597278
314706422.64226425,2.017232501665733
321402091.2091209,1.322302520580927
328097759.7759776,1.49937072817055
334793428.3428343,1.3206138872917617
341489096.909691,1.2026971471137409
348184765.47654766,1.6378403309638925
354880434.04340434,1.7030106326969658
361576102.610261,1.1580133285171317
368271771.1771177,2.1627218787750926
374967439.74397445,1.3601488616502335
381663108.3108311,1.9427554933482352
388358776.8776878,1.2884403771663644
395054445.4445445,1.4024563457529196
401750114.0114012,1.8230087447886154
408445782.57825786,1.2281714993247501
415141451.14511454,1.0953746817914938
421837119.7119712,1.4798274902552546
